,id,created_at,original_text,clean_text,polarity,subjectivity,favorite_count,retweet_count,possibly_sensitive,hashtags,user_mentions,place
52,1281425735811465222,Fri Jul 10 03:11:17 +0000 2020,@aqi__x Don't https://t.co/22VrDXGVwc,Do n't,0.0,0.0,1,0,False,,,"Cape Town, South Africa"
53,1286705807753490433,Fri Jul 24 16:52:25 +0000 2020,"Dusk, 2020
.
.
.

#dusk #blue #yellow #orange #sky #ocean #mountain #nature #freshair #sunlight #walk #campsbay capetown #southafrica #rsa_minimal #gratefulforthesemoments @ Camps Bay, Western Cape, South Africa https://t.co/n59MmkWekk",Dusk ... capetown Camps Bay Western Cape South Africa,0.0,0.0,0,0,False,"dusk, blue, yellow, orange, sky, ocean, mountain, nature, freshair, sunlight, walk, campsbay, southafrica, rsa_minimal, gratefulforthesemoments",,"Cape Town, South Africa"
54,1272799832386781184,Tue Jun 16 07:55:02 +0000 2020,#soloride #freshair #wearingamask #mtbride to get the day started #braaitime🔥 (Visited a special on route spot ❤️💍) @ Constantia Green-belt https://t.co/vNcaQ7hw2S,get day started Visited special route spot Constantia Green-belt,0.35714285714285715,0.5714285714285714,0,0,False,"soloride, freshair, wearingamask, mtbride, braaitime",,"Cape Town, South Africa"
55,1258711345144397824,Fri May 08 10:52:25 +0000 2020,"Lockdown permitted outdoors exercise. Fresh air. Healthy bodies. Healthy minds. #lockdown sa #exercise #freshair #healthylifestyle @ Cape Town, Western Province, South Africa https://t.co/RO19uiXxAm",Lockdown permitted outdoors exercise Fresh air Healthy bodies Healthy minds sa Cape Town Western Province South Africa,0.325,0.375,0,0,False,"lockdown, exercise, freshair, healthylifestyle",,"Cape Town, South Africa"
56,1248937654730842113,Sat Apr 11 11:35:15 +0000 2020,Just a regular software engineer on the job. #lockdownlife #work #play #freshair https://t.co/Xoi9DlPC0z https://t.co/6T04bBvw3e,Just regular software engineer job,0.0,0.07692307692307693,36,0,False,"lockdownlife, work, play, freshair",,"Cape Town, South Africa"
57,1252951624122761216,Wed Apr 22 13:25:20 +0000 2020,I’m so desperate for yard time I might actually hike Lions Head after this #lockdown #Capetown #Lionshead #exercise #freshair #iliveinabox,Im desperate yard time I might actually hike Lions Head,-0.3,0.55,26,0,,"lockdown, Capetown, Lionshead, exercise, freshair, iliveinabox",,"Cape Town, South Africa"
58,1282000429195329538,Sat Jul 11 17:14:55 +0000 2020,#SaturdayMood #freshair #winter https://t.co/orHR7f4jUt,,0.0,0.0,2,0,False,"SaturdayMood, freshair, winter",,Hout Bay Beach
59,1263021982318198784,Wed May 20 08:21:21 +0000 2020,"Lion’s Head on a Saturday morning.  

Missing this mountain and the beautiful views it offers.
.
.
.
.
.
.
#lionshead #hike #mountain #freshair #peace #views #capetown #southafrica #lockdown… https://t.co/C17ZaMJK7k",Lions Head Saturday morning Missing mountain beautiful views offers ... ...,0.24999999999999997,0.35000000000000003,1,0,False,"lionshead, hike, mountain, freshair, peace, views, capetown, southafrica, lockdown",,
60,1279354236254523392,Sat Jul 04 09:59:53 +0000 2020,#freshair #relaxation #muizenberg #excercise @ Surfers Corner https://t.co/LmdG1u28mL,Surfers Corner,0.0,0.0,0,0,False,"freshair, relaxation, muizenberg, excercise",,"Cape Town, South Africa"
61,1267169375909445632,Sun May 31 19:01:36 +0000 2020,A sense of freedom #FreshAir https://t.co/skLS8UUghU,A sense freedom,0.0,0.0,0,0,False,FreshAir,,Grand Cafe and Beach
62,1288916815763177474,Thu Jul 30 19:18:10 +0000 2020,"I really enjoyed tonight's EnviroChat.

#Pietermaritzburg #LandfillSiteFire #AirPollution #EnviroChatWithLesego #EnviroChat #environmental #COVID19 https://t.co/z1mX6fspcA",I really enjoyed tonight 's EnviroChat,0.5,0.7,3,0,False,"Pietermaritzburg, LandfillSiteFire, AirPollution, EnviroChatWithLesego, EnviroChat, environmental, COVID19",,"Johannesburg, South Africa"
63,1245964583002673152,Fri Apr 03 06:41:20 +0000 2020,@Aqi_Musab @stolencarRSA @Christian_0510 iyoooooowe https://t.co/RrT8c2Klkl,iyoooooowe,0.0,0.0,0,0,False,,"Aqi_Musab, stolencarRSA","Soweto, South Africa"
64,1277294707102580736,Sun Jun 28 17:36:03 +0000 2020,@ftblben__ @aqi__x You know mos 😏,You know mos,0.0,0.0,0,0,,,,"Roodepoort, South Africa"
65,1256225250808864772,Fri May 01 14:13:33 +0000 2020,"Covid 19 did not break anything.

It only exposed that which was already broken.

We should not waste this opportunity to fix it.

It might be our last..

#youpayitforward #peoplematter #economy #poverty #health #education #equality #housing #sanitation #employment #cleanair https://t.co/QExinqV2wZ",Covid break anything.It exposed already broken.We waste opportunity fix it.It might last..,-0.1,0.03333333333333333,5,2,False,"youpayitforward, peoplematter, economy, poverty, health, education, equality, housing, sanitation, employment, cleanair",,"Randburg, South Africa"
66,1247457934113673218,Tue Apr 07 09:35:22 +0000 2020,"Don't let the lockdown infect your mind!!! Read, exercise, eat well-that means keep your diet in check. And don't forget to pray. ❤️❤️ #Day12OfLockdown  #covid19 #coronavirus #isolated #freshair #lockdown #fashion #stilllookcutetho https://t.co/W5Mh8n2cx6",Do n't let lockdown infect mind Read exercise eat well-that means keep diet check And n't forget pray,0.0,0.0,4,0,False,"Day12OfLockdown, covid19, coronavirus, isolated, freshair, lockdown, fashion, stilllookcutetho",,"Roodepoort, South Africa"
67,1279386498505334790,Sat Jul 04 12:08:05 +0000 2020,"Isolation is causing havoc....missing the #outdoors, #cycling, #freshair, #dogsbarcking while cycling and #exploring the #neighborhood.",Isolation causing havoc ... .missing cycling,0.0,0.0,0,0,,"outdoors, cycling, freshair, dogsbarcking, exploring, neighborhood",,"Edenvale, South Africa"
